author,content,created_at,headline,id,images,source,summary,symbols,updated_at,url
Benzinga Newsdesk,,2024-10-22T17:59:43Z,'Senior VW executive deported from China' - FT,41462947,[],benzinga,,"['F', 'FXI', 'GM', 'SPY', 'STLA', 'TSLA', 'VWAGY']",2024-10-22T17:59:44Z,https://www.benzinga.com/news/24/10/41462947/senior-vw-executive-deported-from-china-ft
Benzinga Newsdesk,,2024-10-22T17:39:56Z,Trump set to go on Joe Rogan's podcast on Friday - Politico,41462629,[],benzinga,,"['DJT', 'SPOT', 'SPY']",2024-10-22T17:39:57Z,https://www.benzinga.com/general/macro-notification/24/10/41462629/trump-set-to-go-on-joe-rogans-podcast-on-friday-politico
Anusuya Lahiri,,2024-10-22T17:32:03Z,"Nvidia Accelerates Global Growth, Eyes AI Chip Development in India and Expansion in Thailand",41462536,"[{'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2024/10/22/nvidia-chip-shutter.jpeg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2024/10/22/nvidia-chip-shutter.jpeg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2024/10/22/nvidia-chip-shutter.jpeg'}]",benzinga,"Nvidia stock surging due to AI wave, projected to reach $10 trillion valuation by 2025. Collaborating with India to develop custom AI chip.","['AMD', 'AMZN', 'ARM', 'GOOG', 'GOOGL', 'IVV', 'MSFT', 'NVDA', 'SPY']",2024-10-22T17:32:03Z,https://www.benzinga.com/government/24/10/41462536/nvidia-accelerates-global-growth-eyes-ai-chip-development-in-india-and-expansion-in-thailand
Piero Cingari,,2024-10-22T17:16:36Z,"Stocks Fall, GM Eyes Best Day In A Year, Gold Breaks Records, Silver Hits 12-Year Highs: What's Driving Markets Tuesday?",41462140,"[{'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2024/10/22/Forex-Chart-On-Cityscape-With-Tall-Build.jpeg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2024/10/22/Forex-Chart-On-Cityscape-With-Tall-Build.jpeg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2024/10/22/Forex-Chart-On-Cityscape-With-Tall-Build.jpeg'}]",benzinga,"Wall Street traded lower for the second consecutive day on Tuesday, as investor sentiment turned cautious with the U.S. presidential election just two weeks away. 



Concerns over U.S. fiscal policies and potential shifts in economic direction fueled the pause in risk-taking.","['BKR', 'BTCUSD', 'DHR', 'DIA', 'ENPH', 'EWBC', 'FCX', 'FI', 'GDX', 'GE', 'GLD', 'GM', 'IWM', 'KMB', 'LMT', 'MANH', 'MCO', 'MMM', 'NUE', 'PHM', 'PKG', 'PM', 'QQQ', 'RTX', 'SCCO', 'SLV', 'SPY', 'STX', 'TXN', 'UUP', 'VZ', 'WRB', 'WTFC', 'XLC', 'XLE', 'XLI', 'ZION']",2024-10-22T17:16:38Z,https://www.benzinga.com/news/earnings/24/10/41462140/stocks-fall-gm-eyes-best-day-in-a-year-gold-breaks-records-silver-hits-12-year-highs-whats-driving-
Benzinga Newsdesk,,2024-10-22T17:04:05Z,"Benzinga Market Summary: Treasury Yields Rise, Gold Gains On Macro Uncertainty",41461823,[],benzinga,,"['GLD', 'SPY']",2024-10-22T17:04:06Z,https://www.benzinga.com/economics/macro-economic-events/24/10/41461823/benzinga-market-summary-treasury-yields-rise-gold-gains-on-macro-uncertainty
Benzinga Newsdesk,,2024-10-22T16:52:58Z,"FAA Issues Final Rule For Powered-Lift Aircraft, Establishing Training And Operational Requirements For New Aircraft Category; Paves Way For Air Taxis And Advanced Air Mobility, Enabling Safe Integration Into U.S. Airspace",41461554,[],benzinga,,"['JOBY', 'SPY']",2024-10-22T16:52:59Z,https://www.benzinga.com/news/24/10/41461554/faa-issues-final-rule-for-powered-lift-aircraft-establishing-training-and-operational-requirements-f
Benzinga Newsdesk,,2024-10-22T15:29:06Z,'Jamie Dimon Privately Supports Kamala Harris. He Just Won't Say So.' - NYT,41459144,[],benzinga,,"['DJT', 'JPM', 'SPY']",2024-10-22T15:29:06Z,https://www.benzinga.com/news/24/10/41459144/jamie-dimon-privately-supports-kamala-harris-he-just-wont-say-so-nyt
Benzinga Newsdesk,,2024-10-22T15:22:56Z,Taiwan Semiconductor Manufacturing Company Notified U.S. That One Of Its Chips Was In Huawei Device After A Tech Insights Teardown,41458790,[],benzinga,,"['SPY', 'TSM']",2024-10-22T15:22:57Z,https://www.benzinga.com/news/24/10/41458790/taiwan-semiconductor-manufacturing-company-notified-u-s-that-one-of-its-chips-was-in-huawei-device-a
RIPS,,2024-10-22T15:08:13Z,"Market Clubhouse Morning Memo - October 22nd, 2024 (Trade Strategy For SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META And TSLA)",41457999,"[{'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/market-clubhouse-morning-memo_315.png'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/market-clubhouse-morning-memo_315.png'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/market-clubhouse-morning-memo_315.png'}]",benzinga,"Good Morning Traders! In today&#39;s Market Clubhouse Morning Memo, we will discuss SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META, and TSLA.","['AAPL', 'GOOGL', 'META', 'MSFT', 'NVDA', 'QQQ', 'SPY', 'TSLA']",2024-10-22T15:09:23Z,https://www.benzinga.com/trading-ideas/24/10/41457999/market-clubhouse-morning-memo-october-22nd-2024-trade-strategy-for-spy-qqq-aapl-msft-nvda-googl-met
Benzinga Newsdesk,,2024-10-22T15:02:48Z,"U.S. Treasury Secretary Yellen Says Broad Tariffs Are 'Misguided Approach' Will Have Negative Impact On Consumers, Export Industries; Dollar Is And Remains The World's Primary Reserve Currency; There Is No Other Currency That I See As Candidate In Near Future To Replace The Dollar; Bringing Deficits Under Control Will Help Ensure Demand For U.S. Debt",41457865,[],benzinga,,['SPY'],2024-10-22T15:02:49Z,https://www.benzinga.com/economics/macro-economic-events/24/10/41457865/u-s-treasury-secretary-yellen-says-broad-tariffs-are-misguided-approach-will-have
Benzinga Newsdesk,,2024-10-22T14:56:41Z,"U.S. Treasury's Yellen Says Nothing Significant That Still Needs To Be Worked Out On Ukraine Loan; We Have High Degree Of Confidence That Russian Assets Will Remain Locked Down, Despite Lack Of Assurances From EU;  EU Has Supported Keeping Russian Assets Frozen Every 6-Months, Expects That To Continue With Russian Hostilities Continuing",41457439,[],benzinga,,"['SPY', 'VGK']",2024-10-22T14:58:28Z,https://www.benzinga.com/economics/macro-economic-events/24/10/41457439/u-s-treasurys-yellen-says-nothing-significant-that-still-needs-to-be-worked-out-o
Benzinga Newsdesk,,2024-10-22T14:54:21Z,"U.S. Treasury's Yellen Says China Economic And Finance Working Groups To Meet Over Next Week; Treasury's View Is That Raising Consumer Spending As Share Of GDP, Fixing Property Problems Are Important; Have Not Yet Seen Policies Announced By China To Achieve That",41457405,[],benzinga,,"['FXI', 'SPY']",2024-10-22T14:55:01Z,https://www.benzinga.com/economics/macro-economic-events/24/10/41457405/u-s-treasurys-yellen-says-china-economic-and-finance-working-groups-to-meet-over-
Benzinga Newsdesk,,2024-10-22T14:51:10Z,"U.S. Treasury's Yellen Says Have Agreed With Ukraine That If There Is A War Truce, Russian Funds Will Still Go To Repay Loan; Will Meet With Ukrainian Counterpart Tomorrow; U.S. Expects To Contribute $20B To The $50B Ukraine Loan; We Want To Make Sure Oil Markets Are Well Supplied In Considering Further Sanctions",41457275,[],benzinga,,"['SPY', 'VGK']",2024-10-22T14:51:10Z,https://www.benzinga.com/economics/macro-economic-events/24/10/41457275/u-s-treasurys-yellen-says-have-agreed-with-ukraine-that-if-there-is-a-war-truce-r
Benzinga Newsdesk,,2024-10-22T14:48:26Z,"U.S. Treasury's Yellen Says Some Entities Supporting Russia's War Efforts, Intermediaries Will Be Designated In New Sanctions; Threat Of Secondary Sanctions On Financial Institutions Has Had Significant Event, Further Actions Of This Type On Our Radar Screen; We Are Very Close To Finalizing America's Portion Of $50B Loan To Ukraine;  Loan To Ukraine Not Being Financed By U.S. Taxpayers, But Income On Russian Assets",41457135,[],benzinga,,"['SPY', 'VGK']",2024-10-22T14:48:26Z,https://www.benzinga.com/economics/macro-economic-events/24/10/41457135/u-s-treasurys-yellen-says-some-entities-supporting-russias-war-efforts-intermedia
Benzinga Newsdesk,,2024-10-22T14:28:34Z,'The IRS Unveils Higher Capital Gains Tax Brackets For 2025' - CNBC,41455774,[],benzinga,,['SPY'],2024-10-22T14:28:35Z,https://www.benzinga.com/news/24/10/41455774/the-irs-unveils-higher-capital-gains-tax-brackets-for-2025-cnbc
Benzinga Newsdesk,,2024-10-22T14:00:42Z,"Fed's Harker Does Not Comment On Monetary Policy, Economic Outlook",41454824,[],benzinga,,['SPY'],2024-10-22T14:00:43Z,https://www.benzinga.com/news/24/10/41454824/feds-harker-does-not-comment-on-monetary-policy-economic-outlook
Benzinga Newsdesk,,2024-10-22T13:59:59Z,Richmond Manufacturing Shipments For October -8 Vs -18 Prior,41454713,[],benzinga,,['SPY'],2024-10-22T13:59:59Z,https://www.benzinga.com/economics/macro-economic-events/24/10/41454713/richmond-manufacturing-shipments-for-october-8-vs-18-prior
Benzinga Newsdesk,,2024-10-22T13:59:38Z,Richmond Manufacturing Index For October -14 Vs -19 Est.; -21 Prior,41454697,[],benzinga,,['SPY'],2024-10-22T13:59:38Z,https://www.benzinga.com/economics/macro-economic-events/24/10/41454697/richmond-manufacturing-index-for-october-14-vs-19-est-21-prior
Benzinga Newsdesk,,2024-10-22T13:59:32Z,Richmond Services Index For October 3 Vs -1 Prior,41454695,[],benzinga,,['SPY'],2024-10-22T13:59:33Z,https://www.benzinga.com/economics/macro-economic-events/24/10/41454695/richmond-services-index-for-october-3-vs-1-prior
Benzinga Newsdesk,,2024-10-22T12:55:42Z,USA Redbook (YoY) 4.6%; 5.6% Prior,41451356,[],benzinga,,['SPY'],2024-10-22T12:55:43Z,https://www.benzinga.com/economics/macro-economic-events/24/10/41451356/usa-redbook-yoy-4-6-5-6-prior
Akanksha Bakshi,,2024-10-22T11:29:14Z,"Asia Mixed, Europe Slips, Gold Near Record High - Global Markets Today While US Slept",41448402,"[{'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2024/10/22/Macro-Shot-Of-Computer-Monitor-With-Worl.jpeg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2024/10/22/Macro-Shot-Of-Computer-Monitor-With-Worl.jpeg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2024/10/22/Macro-Shot-Of-Computer-Monitor-With-Worl.jpeg'}]",benzinga,"On Monday, US markets closed mixed, Dow &amp; S&amp;P 500 declined after 6-week winning streak. Boeing surged &amp; Spirit Airlines soared. Tech stocks outperformed.","['ADIV', 'AGOV', 'ASHR', 'BBEU', 'BOIL', 'CQQQ', 'DBC', 'EEM', 'EEMA', 'EWU', 'EZU', 'FLAX', 'FXA', 'FXB', 'FXC', 'FXE', 'FXI', 'GLD', 'GSG', 'GXC', 'IEMG', 'IEUR', 'IEV', 'KDIV', 'SPEM', 'SPY', 'UNG', 'USDU', 'USO', 'UUP', 'VGK', 'VWO']",2024-10-22T11:29:14Z,https://www.benzinga.com/markets/asia/24/10/41448402/asia-mixed-europe-slips-gold-near-record-high-global-markets-today-while-us-slept
